"subject","predicate","object","graph"
"b12_b3236637","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3738314",""
"b12_b3236638","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236638","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3740845",""
"b12_b3236639","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236639","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC374255",""
"b12_b3236640","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236640","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC374287",""
"b12_b3236641","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236641","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC374323",""
"b12_b3236642","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236642","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3743577",""
"b12_b3236643","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236643","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC374376",""
"b12_b3236644","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236644","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3745435",""
"b12_b3236645","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236645","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3746661",""
"b12_b3236646","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236646","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747521",""
"b12_b3236647","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236647","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747522",""
"b12_b3236648","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236648","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747523",""
"b12_b3236649","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236649","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747524",""
"b12_b3236650","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236650","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747525",""
"b12_b3236651","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236651","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747526",""
"b12_b3236652","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236652","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747527",""
"b12_b3236653","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236653","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747528",""
"b12_b3236654","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236654","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747529",""
"b12_b3236655","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236655","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747531",""
"b12_b3236656","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236656","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747533",""
"b12_b3236657","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236657","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3747534",""
"b12_b3236658","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236658","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3748162",""
"b12_b3236659","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236659","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3749056",""
"b12_b3236660","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236660","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3749057",""
"b12_b3236661","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236661","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3750064",""
"b12_b3236662","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236662","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3750667",""
"b12_b3236663","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236663","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3752202",""
"b12_b3236664","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236664","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3752242",""
"b12_b3236665","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236665","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3752759",""
"b12_b3236666","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236666","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3753986",""
"b12_b3236667","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236667","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754006",""
"b12_b3236668","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236668","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754020",""
"b12_b3236669","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236669","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754022",""
"b12_b3236670","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236670","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754024",""
"b12_b3236671","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236671","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754029",""
"b12_b3236672","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236672","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754037",""
"b12_b3236673","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236673","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754040",""
"b12_b3236674","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236674","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754049",""
"b12_b3236675","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236675","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754068",""
"b12_b3236676","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236676","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754073",""
"b12_b3236677","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236677","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754083",""
"b12_b3236678","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236678","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754090",""
"b12_b3236679","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236679","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754091",""
"b12_b3236680","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236680","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754094",""
"b12_b3236681","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236681","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754097",""
"b12_b3236682","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236682","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754100",""
"b12_b3236683","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236683","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754106",""
"b12_b3236684","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236684","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754113",""
"b12_b3236685","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236685","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754134",""
"b12_b3236686","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236686","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754140",""
"b12_b3236687","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236687","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754338",""
"b12_b3236688","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236688","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754627",""
"b12_b3236689","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236689","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3754662",""
"b12_b3236690","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236690","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3756680",""
"b12_b3236691","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236691","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3757092",""
"b12_b3236692","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236692","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3758010",""
"b12_b3236693","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236693","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3758025",""
"b12_b3236694","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236694","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3759064",""
"b12_b3236695","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236695","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3760624",""
"b12_b3236696","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236696","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3761035",""
"b12_b3236697","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236697","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3761305",""
"b12_b3236698","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236698","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3762235",""
"b12_b3236699","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236699","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3767269",""
"b12_b3236700","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236700","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3769982",""
"b12_b3236701","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236701","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3774239",""
"b12_b3236702","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236702","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3774363",""
"b12_b3236703","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236703","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3778957",""
"b12_b3236704","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236704","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3779724",""
"b12_b3236705","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236705","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3780353",""
"b12_b3236706","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236706","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC378095",""
"b12_b3236707","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236707","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3782262",""
"b12_b3236708","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236708","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3782263",""
"b12_b3236709","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236709","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3782264",""
"b12_b3236710","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236710","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3783510",""
"b12_b3236711","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236711","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3784162",""
"b12_b3236712","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236712","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3785047",""
"b12_b3236713","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236713","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3785820",""
"b12_b3236714","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236714","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3785982",""
"b12_b3236715","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236715","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3788208",""
"b12_b3236716","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236716","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3790218",""
"b12_b3236717","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236717","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3790292",""
"b12_b3236718","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3236718","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/PMC3790331",""
